track_id,condition,frame,time_min,x_um,y_um
C19,control,18,18,57.79216725122893,21.733208172112676
C19,control,19,19,50.59752689975426,24.688584566005993
C19,control,20,20,46.86580246511999,22.45648559577365
C19,control,21,21,49.001922055049135,23.321205050271928
C19,control,22,22,52.02274073918327,25.088374414682587
C19,control,23,23,54.51846935185189,23.46661600919066
C19,control,24,24,54.07929390746964,25.499089547053014
C19,control,25,25,56.15164987263297,28.150373118999852
C19,control,26,26,53.66766131068534,24.67473281004829
C19,control,27,27,49.71564944005258,23.066823771653873
C19,control,28,28,49.223904455870866,19.298504037017793
C19,control,29,29,48.482919642028925,21.003358951555615
C20,control,0,0,42.26069777718142,157.15708496489918
C20,control,1,1,43.774494801119296,153.13821826478093
C20,control,2,2,41.60427954470455,153.26766094608686
C20,control,3,3,39.47698943168187,150.74125091199178
C20,control,4,4,40.09121757222925,147.5769873778872
C20,control,5,5,40.23246187228225,147.063819656495
C20,control,6,6,41.565893530042906,149.13477068634688
C20,control,7,7,41.77168988410329,147.44932014544818
C20,control,8,8,44.5992484651177,147.84287454929935
C20,control,9,9,41.76135814472934,148.1620336960791
C20,control,10,10,39.725010894846115,140.38780222644056
C20,control,11,11,36.64874634600819,139.05131312901685
C20,control,12,12,35.075038485838654,134.23658329316262
C20,control,13,13,33.8256318274061,135.31637703183566
C20,control,14,14,30.205389012977836,135.88547937146436
C20,control,15,15,23.924506006060113,137.19961270320715
C20,control,16,16,22.02368817029512,132.97735838450853
C20,control,17,17,25.145520982149858,134.1671874635192
C20,control,18,18,27.786856115356596,134.88981592045678
C20,control,19,19,28.61919084872699,133.53018812671888
C20,control,20,20,29.674816082163808,133.06847546005875
C20,control,21,21,27.548980520052528,132.2903277952816
C20,control,22,22,23.516818499408107,131.99868258312995
C20,control,23,23,24.618771523136054,132.15579126031625
C20,control,24,24,26.100625388246318,131.0106640483941
C20,control,25,25,25.982719137516508,130.87855372156406
C20,control,26,26,31.529721469621713,126.77565998017019
C20,control,27,27,37.34151378271736,124.38453751623055
C20,control,28,28,36.124828410174096,124.99922358874738
C20,control,29,29,37.640321647292716,124.70622254207643
C21,control,0,0,38.110603492838415,89.04148539551906
C21,control,1,1,45.647775673226626,90.05683943490772
C21,control,2,2,47.518009513079754,89.55930291267792
C21,control,3,3,52.255873402468126,89.02173361382732
C21,control,4,4,53.57011378126122,85.71656788369462
C21,control,5,5,45.46481828101049,92.26833434612537
C21,control,6,6,48.44302902340654,94.80078596593219
C21,control,7,7,45.48434402660288,89.76851481071155
C21,control,8,8,44.588846725624485,89.92914718352716
C21,control,9,9,46.543603614600734,89.77547793477606
C21,control,10,10,50.159862601928836,90.62067812683304
C21,control,11,11,50.89385659927681,93.88701686401491
C21,control,12,12,48.727501895431416,94.84597181849296
C21,control,13,13,46.896208704501475,92.65937163630969
C21,control,14,14,51.20272971119523,95.72088065593064
C21,control,15,15,52.61271007749672,99.42614474537315
C21,control,16,16,53.54909646953553,103.26504994127882
C21,control,17,17,50.863783562406745,102.65874427492761
C21,control,18,18,51.82933166904106,99.50325403588539
C21,control,19,19,49.66845650547091,95.6559589238767
C21,control,20,20,51.51364741385333,94.11893065817678
C21,control,21,21,52.15040073123383,95.51260657716055
C21,control,22,22,51.52293623717749,95.4225701160995
C21,control,23,23,51.772256088180164,96.52540447922433
C21,control,24,24,55.59115531806897,93.11468564898037
C21,control,25,25,55.70153707627634,89.40950455720888
C21,control,26,26,59.83259068305932,83.837856903558
C21,control,27,27,60.17020774661814,82.45017836759168
C21,control,28,28,58.315565724575215,84.40607705234193
C21,control,29,29,59.729710482357234,81.41968827430536
C22,control,0,0,154.34378823227667,132.82089838292123
C22,control,1,1,151.9804044868539,128.3518300257356
C22,control,2,2,154.15827451512834,130.24426605941363
C22,control,3,3,155.52512002569438,128.5198777462377
C22,control,4,4,158.93832164760252,138.52046017972145
C22,control,5,5,159.23863269942055,139.9129596806606
C22,control,6,6,156.6420493532478,137.34183781689694
C22,control,7,7,161.65271731932538,143.87869015265366
C22,control,8,8,160.72587624493065,141.73875128302396
C22,control,9,9,157.79368046519008,139.7251569032844
C22,control,10,10,157.74163601735918,135.81219970489866
C22,control,11,11,155.41990118726184,138.40130322251576
C22,control,12,12,154.69489986724767,135.84609966533853
C22,control,13,13,150.9672663569765,138.78425426746938
C22,control,14,14,147.60592466282066,138.11080176003256
C22,control,15,15,150.33253164355594,139.46480095942573
C22,control,16,16,150.9478906666958,140.10880712366426
C22,control,17,17,147.87393224696058,137.71227846677417
C22,control,18,18,146.23852070023025,128.90848158234024
C22,control,19,19,144.74748972862244,128.36083357982085
C22,control,20,20,144.24972593188494,127.74373980701154
C22,control,21,21,144.60885836953148,128.29941932980404
C22,control,22,22,149.23420524600948,128.5171412346009
C22,control,23,23,151.53652759987258,126.50526692167288
C22,control,24,24,152.27336280461464,127.13999277547076
C22,control,25,25,151.3653638270053,121.81486331300115
C22,control,26,26,147.1285075146621,122.93648351587578
C22,control,27,27,146.75812721626542,121.98753844960089
C22,control,28,28,144.52071081584648,122.04801558849867
C22,control,29,29,146.02578890153083,127.40445511881619
C23,control,0,0,76.4809993576105,156.4225151391359
C23,control,1,1,77.11477557918958,159.73061858983553
C23,control,2,2,83.84320651940786,161.24197760908376
C23,control,3,3,79.38540088438066,161.1651820558581
C23,control,4,4,75.8421408216221,158.13968626612464
C23,control,5,5,81.11420748036403,156.96323399758438
C23,control,6,6,78.844276153959,160.93852332584694
C23,control,7,7,78.95705013865012,157.43281382367098
C23,control,8,8,79.0252758482011,153.1495676866134
C23,control,9,9,76.35103768355785,153.61035974170107
C23,control,10,10,68.62676867647946,155.65830681053484
C23,control,11,11,69.29870533290023,158.09024482200738
C23,control,12,12,68.04706825189892,159.2757475366317
C23,control,13,13,65.01550638659394,156.43985946568623
C23,control,14,14,65.25461814158562,156.45392753376
C23,control,15,15,65.16109999151266,160.43575883861288
C23,control,16,16,64.27869411934584,161.72036378468704
C23,control,17,17,65.24897962114467,162.1347087006784
C23,control,18,18,66.42563888064464,156.88675089921813
C23,control,19,19,64.70754810914295,160.13356021436266
C23,control,20,20,63.771472929641405,162.1679265221671
C23,control,21,21,65.12840652246256,152.99154014450576
C23,control,22,22,61.14588436478018,150.94076449661102
C23,control,23,23,59.04856718240183,149.53825052915
C23,control,24,24,57.69628034212194,147.03783687691973
C23,control,25,25,55.6397740905659,141.12179207115202
C23,control,26,26,61.388419918627854,145.22181180571727
C23,control,27,27,63.943979649009265,144.90093619439753
C23,control,28,28,61.14131899733142,152.13367201777965
C23,control,29,29,58.241140067627065,156.34789936770485
C24,control,0,0,10.106816598232292,12.153350245481832
C24,control,1,1,7.578507217844506,10.811567007109005
C24,control,2,2,5.623325426361207,6.486777852251163
C24,control,3,3,6.8126936274930125,3.648221456672815
C24,control,4,4,9.016335700113562,3.0278626127458326
C24,control,5,5,9.358000567773278,3.289533357676053
C24,control,6,6,8.10868748450705,2.910320570443025
C24,control,7,7,8.540715954995123,9.752620149955671
C24,control,8,8,4.595017283476865,7.553788974029812
C24,control,9,9,3.33938955746244,3.6794422132275124
C24,control,10,10,0.7649266713901284,1.0899229741365843
C24,control,11,11,0.4522396830045468,0.662355002109507
C24,control,12,12,0.8052903269916256,3.7786666292030304
C24,control,13,13,2.030316003902499,6.348741454947603
C24,control,14,14,4.116231033319645,1.4998266917723475
C24,control,15,15,6.4193130812686,0.3258234212792104
C24,control,16,16,2.911897909637644,2.319151684220758
C24,control,17,17,5.415345109224958,5.352971205545998
C24,control,18,18,7.800090880997365,3.6375714380025315
C24,control,19,19,5.999302619301721,2.2799913365060327
C24,control,20,20,8.960122611913388,5.789763449296317
C24,control,21,21,9.68536254005142,7.830248149627125
C24,control,22,22,15.757036736772166,7.448786625975733
C24,control,23,23,12.391034352707019,8.689419123988307
C24,control,24,24,14.169983196078277,7.889549676671349
C24,control,25,25,13.270714865670673,13.997613347131681
C24,control,26,26,12.180129769987566,11.005847753089586
C24,control,27,27,3.826168867432717,13.148788222823576
C24,control,28,28,7.33244215179379,9.33993956712109
C24,control,29,29,8.776922914425919,8.029404705537985
C25,control,0,0,0.6592654864025604,169.7623490314897
C25,control,1,1,0.34474228682645214,172.07742269478118
C25,control,2,2,1.4540868899013049,169.77686591767747
C25,control,3,3,1.8338817883109755,172.8828490958071
C25,control,4,4,0.9263367254134209,174.48487078709545
C25,control,5,5,3.060558745434321,167.8434029179258
C25,control,6,6,1.1205554498042904,168.28675152872123
C25,control,7,7,4.107543746787231,170.41191363481528
C25,control,8,8,4.813647571364699,162.6968681235618
C25,control,9,9,5.999108639462625,158.01898629791117
C25,control,10,10,3.6578121019606447,163.1160652128926
C25,control,11,11,6.407651177768564,159.64204225374522
C25,control,12,12,5.129230959019666,161.75834032437876
C25,control,13,13,4.453555349253914,160.8794521722998
C25,control,14,14,0.8646296103120488,162.2581978908739
C25,control,15,15,2.6428011378201726,159.6480084117264
C25,control,16,16,3.64664709106205,164.83582186142297
C25,control,17,17,1.3321992610102136,165.87048283187482
C25,control,18,18,1.4357503030641396,163.43368544807086
C25,control,19,19,4.092279226506022,162.28197448853595
C25,control,20,20,6.198795387137633,164.46038668612047
C25,control,21,21,4.465054062172099,165.1445050549711
C25,control,22,22,6.587865363571098,168.67020044584018
C25,control,23,23,5.601408924044571,168.5154592298248
C25,control,24,24,2.610792895288431,170.67647465839377
C25,control,25,25,2.737627197337933,166.51676792414065
C25,control,26,26,1.5222503651336796,166.00649632473875
C25,control,27,27,0.4036920564838056,163.69208351631463
C25,control,28,28,4.643148899520554,163.8280381616196
C25,control,29,29,3.219690714267571,166.4155016786229
C26,control,0,0,77.33398586236567,45.595963009584125
C26,control,1,1,73.61917234608025,46.579045597065196
C26,control,2,2,75.64913751089937,48.65767461137743
C26,control,3,3,74.68824152259735,45.87652676740461
C26,control,4,4,79.54609624637031,45.17257174468715
C26,control,5,5,75.86289860192127,44.42901653694275
C26,control,6,6,76.73739282008921,42.19734622609441
C26,control,7,7,77.86707937188541,44.78381145224548
C26,control,8,8,77.64755810681362,47.72009194627492
C26,control,9,9,77.21718926709943,46.238936481061565
C26,control,10,10,81.87313727182482,48.04825107710183
C26,control,11,11,82.12981935788952,42.60702285968538
C26,control,12,12,77.9384767934838,37.557595689587465
C26,control,13,13,77.7415158520049,37.397511399505994
C26,control,14,14,78.90605462081325,40.415699931724646
C26,control,15,15,74.2754758772539,36.32254495782559
C26,control,16,16,71.46601758511757,37.61278809743483
C26,control,17,17,72.25600204098494,34.43429830825789
C26,control,18,18,70.08207894367038,35.49390035426086
C26,control,19,19,70.2099734558548,38.45224282482089
C26,control,20,20,67.70515011511695,37.96322808861702
C26,control,21,21,64.66523838906865,41.32057869453674
C26,control,22,22,67.65030550831708,42.69824776881717
C26,control,23,23,70.48699046863172,46.74470243382365
C26,control,24,24,74.76919512032698,51.75807310473202
C26,control,25,25,72.581278475253,49.33483188963969
C26,control,26,26,76.38618790766056,48.0390074483633
C26,control,27,27,71.08544799041533,46.659202583018846
C26,control,28,28,74.11559169674227,45.25210329182508
C26,control,29,29,76.3834307038586,46.151550089630184
C27,control,0,0,146.49768452252692,82.05483875335405
C27,control,1,1,146.51957473996868,80.40600715495607
C27,control,2,2,142.23290895737728,85.18660828240525
C27,control,3,3,139.4968551087175,79.0794365725071
C27,control,4,4,141.98467340203243,77.73549908458588
C27,control,5,5,145.52438054800103,77.41379716515401
C27,control,6,6,145.4712875886284,79.16123988265568
C27,control,7,7,145.8120475160117,79.48960336582543
C27,control,8,8,149.04432765770906,76.776076219974
C27,control,9,9,150.70176537801828,77.6301242508926
C27,control,10,10,145.8913573040737,80.94579744973241
C27,control,11,11,148.18947116127015,85.54774989653544
C27,control,12,12,146.8818137832547,82.25505048099313
C27,control,13,13,156.07669098714294,79.20659861857423
C27,control,14,14,153.69992471644687,80.86686775101393
C27,control,15,15,152.402138959724,82.1010481975733
C27,control,16,16,148.42896826885817,77.01048338003181
C27,control,17,17,146.7871251265195,79.02941385467948
C27,control,18,18,146.6882036382193,82.61180393500702
C27,control,19,19,145.90079496309284,83.17587265969773
C27,control,20,20,143.17997447490305,78.79763871861982
C27,control,21,21,139.5435133774301,76.41567681637208
C27,control,22,22,145.42870315999286,72.56119300091605
C27,control,23,23,142.78628084029617,76.66606342618508
C27,control,24,24,140.7904296344035,78.42924684358279
C27,control,25,25,133.9617148169162,75.51640253110256
C27,control,26,26,135.49301829247364,70.42264263876491
C27,control,27,27,136.02588529455335,70.52164114616183
C27,control,28,28,134.3346010755269,69.69222831343335
C27,control,29,29,136.4400069911421,69.52710194897108
C28,control,0,0,95.45839343260423,42.711856383547
C28,control,1,1,100.05909067540344,41.43096653293468
C28,control,2,2,100.55444597358677,38.25685230984972
C28,control,3,3,102.39702668444838,36.11121144792571
C28,control,4,4,104.23060134146861,35.26206060875044
C28,control,5,5,103.70354673228188,35.93489176090292
C28,control,6,6,101.46427983136947,33.91413076132913
C28,control,7,7,99.5801746222816,32.27252742806097
C28,control,8,8,101.42081767797654,31.08261329192281
C28,control,9,9,99.67195593950227,33.51072588824492
C28,control,10,10,101.70735042545017,33.002434054799224
C28,control,11,11,109.04753903326804,29.825206016742456
C28,control,12,12,113.82157796882477,30.556907599497286
C28,control,13,13,116.7881212006681,29.609399243310204
C28,control,14,14,120.23996764246047,26.607959266299662
C28,control,15,15,122.58288736549568,27.338244154553387
C28,control,16,16,125.23644801323833,25.840949598284073
C28,control,17,17,126.45617054586153,23.447661372715242
C28,control,18,18,125.33671733450109,22.660243470813523
C28,control,19,19,123.47707913112652,21.145556938777236
C28,control,20,20,119.76841106492587,20.726913333383393
